company_id,company_name,year,industry,region,revenue,net_profit,total_assets,total_liabilities,equity,operating_cash_flow,roe,roa,debt_to_equity_ratio,profit_margin,anomaly_label,credit_rating,audit_opinion,fraud_risk_score,g_index,esg_score,stock_volatility,market_cap,ownership_type,risk_category,audit_firm,financial_health_index
SH225201,Haier Precision Ltd.,2021,Manufacturing,Beijing,5636.65,495.55,7023.93,3309.84,3714.09,450.01,13.34,7.06,0.89,8.79,0,AA,Qualified,0.51,1,81,0.56,11894.94,Foreign JV,Medium,Local Tier 1,0.1
SH875502,Bank of China Trust,2021,Financial Services,Guangdong,500.0,60.7,997.54,738.34,259.19999999999993,63.7,23.42,6.08,2.85,12.14,0,A,Standard,0.89,8,73,0.1,1732.79,Private,High,Local Tier 2,0.15
SH990248,JD Global Mall,2022,Retail & E-commerce,Hebei,8761.22,1723.94,14251.96,10474.97,3776.99,1469.25,45.64,12.1,2.77,19.68,0,AAA,Standard,0.43,4,89,0.26,22725.36,Foreign JV,Medium,Big4,0.29
SZ249290,CRRC Urban Transit,2022,Transportation,Hebei,8840.36,737.74,16811.47,12978.81,3832.6600000000017,634.1,19.25,4.39,3.39,8.35,0,AAA,Adverse,0.67,9,67,0.37,21189.95,Private,Medium,Big4,0.12
SH580729,Didi Mobility Systems,2022,Transportation,Shanghai,9131.3,1342.97,14488.87,10602.57,3886.300000000001,1390.64,34.56,9.27,2.73,14.71,0,A,Standard,0.21,7,34,0.44,21681.67,Private,Low,Big4,0.22
SZ556113,Haier Precision Ltd.,2022,Manufacturing,Shenzhen,5471.77,1170.84,8258.17,4588.55,3669.62,1167.25,31.91,14.18,1.25,21.4,0,AA,Standard,0.35,6,49,0.44,10567.68,Private,Low,Local Tier 1,0.23
SH819623,Bank of China Trust,2022,Financial Services,Shanghai,11566.74,2554.29,21707.73,13172.3,8535.43,2133.96,29.93,11.77,1.54,22.08,0,A,Standard,0.34,2,51,0.21,33621.69,SOE,Low,Big4,0.21
SH919899,COFCO AgroTech Ltd.,2022,Agriculture,Sichuan,500.0,84.19,834.35,510.95,323.40000000000003,69.77,26.03,10.09,1.58,16.84,0,A,Qualified,0.28,6,77,0.51,1528.94,Private,Low,Big4,0.18
SH904093,Tencent Cloud Holdings,2021,Technology,Guangdong,9177.25,909.5,13005.33,7131.44,5873.89,831.02,15.48,6.99,1.21,9.91,0,C,Standard,0.57,4,54,0.19,19907.19,SOE,Medium,Local Tier 2,0.11
SH945373,Sinopharm Biotech,2022,Pharmaceuticals,Sichuan,10475.29,662.95,15220.77,5341.67,9879.1,625.89,6.71,4.36,0.54,6.33,0,B,Standard,0.65,6,48,0.31,28810.2,Private,Medium,Local Tier 2,0.06
SZ120897,Ping An Financial Holdings,2021,Financial Services,Jiangsu,9171.39,1281.04,11660.8,7503.84,4156.959999999999,1277.87,30.82,10.99,1.81,13.97,0,AAA,Adverse,0.81,4,79,0.4,22324.96,SOE,High,Local Tier 1,0.21
SH930308,Sinopharm Biotech,2022,Pharmaceuticals,Jiangsu,8419.33,1606.35,13473.63,6957.31,6516.319999999999,1579.17,24.65,11.92,1.07,19.08,0,BBB,Standard,0.48,9,79,0.23,20385.08,Private,Medium,Local Tier 2,0.18
SZ290927,Didi Mobility Systems,2021,Transportation,Sichuan,7039.72,776.72,12149.73,6513.97,5635.759999999999,894.83,13.78,6.39,1.16,11.03,0,B,Disclaimer,0.6,4,33,0.23,23794.01,Private,Medium,Local Tier 1,0.1
SZ447256,China National Steel Corp.,2022,Manufacturing,Shanghai,10011.44,428.63,16881.31,7556.93,9324.380000000001,366.32,4.6,2.54,0.81,4.28,0,AA,Disclaimer,0.75,3,76,0.06,32785.55,Private,High,Local Tier 1,0.04
SZ258472,PetroChina Renewables Ltd.,2022,Energy,Shanghai,12734.32,420.21,18797.81,14262.71,4535.100000000002,385.0,9.27,2.24,3.14,3.3,0,AAA,Standard,0.67,9,49,0.45,31880.48,SOE,Medium,Local Tier 1,0.06
SZ426237,COFCO AgroTech Ltd.,2022,Agriculture,Zhejiang,2400.38,601.9,4392.79,1869.14,2523.6499999999996,617.33,23.85,13.7,0.74,25.08,0,AAA,Adverse,0.78,10,50,0.1,7445.35,Private,High,Local Tier 1,0.19
SZ107705,Didi Mobility Systems,2021,Transportation,Sichuan,6487.46,920.23,8448.58,5768.47,2680.1099999999997,736.19,34.34,10.89,2.15,14.18,0,A,Standard,0.64,5,83,0.26,11225.2,Foreign JV,Medium,Local Tier 2,0.23
SH234160,Sinopec Green Energy,2022,Energy,Hebei,9951.35,-3.07,14302.56,9399.82,4902.74,-3.39,-0.06,-0.02,1.92,-0.03,1,BBB,Standard,0.81,3,68,0.42,21045.92,Private,High,Local Tier 1,-0.0
SH529069,Sinopharm Biotech,2021,Pharmaceuticals,Jiangsu,9318.5,2123.63,16602.26,9646.52,6955.739999999998,2503.41,30.53,12.79,1.39,22.79,0,AAA,Adverse,0.02,3,33,0.3,32493.01,Private,Low,Local Tier 1,0.22
SH627787,Sinopharm Biotech,2021,Pharmaceuticals,Hebei,10316.28,2694.18,19252.91,14498.28,4754.629999999999,2168.45,56.66,13.99,3.05,26.12,0,AA,Qualified,0.89,5,80,0.28,35932.02,SOE,High,Local Tier 2,0.35
SH554731,China National PowerGrid,2022,Energy,Shenzhen,6892.17,1132.65,11296.87,5013.74,6283.130000000001,1045.11,18.03,10.03,0.8,16.43,0,AA,Adverse,0.75,6,77,0.57,21502.67,Private,High,Local Tier 2,0.14
SZ484399,COFCO AgroTech Ltd.,2022,Agriculture,Beijing,6392.6,-132.56,11176.53,5210.81,5965.72,-109.05,-2.22,-1.19,0.87,-2.07,1,A,Standard,0.91,9,36,0.42,18977.8,Foreign JV,High,Local Tier 2,-0.02
SH597441,Haier Precision Ltd.,2022,Manufacturing,Shenzhen,6759.6,1189.88,9614.06,4212.49,5401.57,1157.52,22.03,12.38,0.78,17.6,0,AA,Standard,0.23,1,52,0.05,15306.63,Private,Low,Local Tier 1,0.17
SZ794664,China National PowerGrid,2021,Energy,Hebei,8232.42,2480.92,14519.05,7424.52,7094.529999999999,2328.62,34.97,17.09,1.05,30.14,0,BBB,Qualified,0.38,7,60,0.56,24610.57,Private,Low,Local Tier 1,0.26
SZ858712,Sinopharm Biotech,2022,Pharmaceuticals,Shanghai,11041.03,-82.79,15643.78,9368.03,6275.75,-94.91,-1.32,-0.53,1.49,-0.75,1,B,Standard,0.99,8,64,0.36,25254.72,Private,High,Local Tier 1,-0.01
SH255876,Suning Group Co.,2021,Retail & E-commerce,Beijing,5710.14,878.18,8547.45,6499.34,2048.1100000000006,907.84,42.88,10.27,3.17,15.38,0,AAA,Adverse,0.16,9,62,0.26,11791.93,SOE,Low,Big4,0.27
SH674296,Alibaba Commerce Ltd.,2021,Retail & E-commerce,Sichuan,4648.78,743.62,7570.27,3621.94,3948.3300000000004,700.13,18.83,9.82,0.92,16.0,0,BBB,Standard,0.17,3,74,0.05,10191.45,SOE,Low,Local Tier 1,0.14
SH790442,China National Steel Corp.,2021,Manufacturing,Shenzhen,8525.63,3823.97,11553.0,8426.86,3126.1399999999994,4094.62,122.32,33.1,2.7,44.85,0,C,Standard,0.53,1,65,0.28,17293.61,SOE,Medium,Local Tier 2,0.78
SH539002,Suning Group Co.,2021,Retail & E-commerce,Guangdong,9666.54,561.93,13375.38,4798.76,8576.619999999999,486.7,6.55,4.2,0.56,5.81,0,AA,Disclaimer,0.52,5,63,0.34,19937.3,Private,Medium,Local Tier 1,0.05
SZ532795,Evergrande Property Dev.,2021,Real Estate,Hebei,13233.92,1613.19,19631.42,6923.47,12707.949999999997,1434.04,12.69,8.22,0.54,12.19,0,BB,Standard,0.58,6,72,0.03,37274.78,SOE,Medium,Local Tier 2,0.1
SZ400539,Bank of China Trust,2022,Financial Services,Hebei,7276.31,1490.83,9403.29,5668.48,3734.8100000000013,1262.56,39.92,15.85,1.52,20.49,0,AAA,Standard,0.94,5,52,0.54,13163.65,Private,High,Big4,0.28
SH349137,Ping An Financial Holdings,2021,Financial Services,Hebei,8530.26,-1010.66,10359.99,7214.48,3145.51,-836.44,-32.13,-9.76,2.29,-11.85,1,BBB,Standard,0.85,7,75,0.41,17817.85,Private,High,Local Tier 2,-0.21
SH891788,Ping An Financial Holdings,2021,Financial Services,Guangdong,8396.06,1562.88,13333.58,6224.3,7109.28,1745.15,21.98,11.72,0.88,18.61,0,BB,Disclaimer,0.57,5,74,0.31,25758.54,SOE,Medium,Local Tier 1,0.17
SZ889217,Alibaba Commerce Ltd.,2021,Retail & E-commerce,Jiangsu,14330.41,2534.38,17958.45,12270.25,5688.200000000001,2619.24,44.56,14.11,2.16,17.69,0,C,Qualified,0.8,1,55,0.3,27699.7,Private,High,Local Tier 2,0.29
SH369055,China Southern Logistics,2021,Transportation,Hebei,12578.56,980.32,17056.28,12710.42,4345.859999999999,1078.34,22.56,5.75,2.92,7.79,0,AAA,Standard,0.61,6,43,0.27,31422.27,SOE,Medium,Local Tier 2,0.14
SZ910884,SinoMach Robotics,2021,Manufacturing,Beijing,11329.79,1594.78,20089.05,8748.21,11340.84,1404.84,14.06,7.94,0.77,14.08,0,BBB,Standard,0.26,4,72,0.19,38391.34,Private,Low,Local Tier 2,0.11
SZ663877,China Southern Logistics,2022,Transportation,Zhejiang,4731.1,338.39,6490.74,3326.02,3164.72,393.59,10.69,5.21,1.05,7.15,0,BBB,Adverse,0.23,3,74,0.13,11458.38,SOE,Low,Local Tier 1,0.08
SZ403916,Suning Group Co.,2022,Retail & E-commerce,Hebei,10544.52,282.04,19527.94,13455.0,6072.939999999999,311.47,4.64,1.44,2.22,2.67,0,BBB,Standard,0.31,8,67,0.33,37864.66,Foreign JV,Low,Local Tier 2,0.03
SZ412535,PetroChina Renewables Ltd.,2022,Energy,Sichuan,9048.95,-58.64,11140.92,7056.92,4084.0,-54.49,-1.44,-0.53,1.73,-0.65,1,C,Standard,0.93,9,69,0.21,21889.14,SOE,High,Local Tier 2,-0.01
SZ105275,Sinopharm Biotech,2021,Pharmaceuticals,Zhejiang,7123.22,734.3,11834.25,3948.24,7886.01,615.32,9.31,6.2,0.5,10.31,0,A,Adverse,0.63,5,67,0.4,18446.25,SOE,Medium,Local Tier 1,0.08
SZ803572,ICBC Capital Group,2021,Financial Services,Beijing,6488.63,1761.53,10725.35,4894.93,5830.42,1870.28,30.21,16.42,0.84,27.15,0,B,Adverse,0.38,9,65,0.57,13218.67,Private,Low,Local Tier 1,0.23
SZ404772,Wanda Commercial Towers,2022,Real Estate,Shanghai,9866.21,2791.09,17856.28,5704.53,12151.75,3167.46,22.97,15.63,0.47,28.29,0,AA,Standard,0.71,10,87,0.33,35611.82,SOE,High,Local Tier 2,0.19
SH234444,Vanke Urban Assets,2022,Real Estate,Guangdong,14060.15,3468.3,23474.11,13860.88,9613.230000000001,4149.03,36.08,14.78,1.44,24.67,0,AAA,Standard,0.57,4,77,0.49,39407.49,Private,Medium,Local Tier 1,0.25
SH444296,Alibaba Commerce Ltd.,2021,Retail & E-commerce,Hebei,6945.76,2127.77,12265.64,6066.77,6198.869999999999,1897.01,34.33,17.35,0.98,30.63,0,BBB,Standard,0.64,10,88,0.05,24081.66,Private,Medium,Big4,0.26
SZ812592,China National PowerGrid,2022,Energy,Sichuan,9876.52,2355.78,16538.5,5402.7,11135.8,2313.15,21.16,14.24,0.49,23.85,0,B,Standard,0.74,6,40,0.62,29864.61,Private,High,Local Tier 2,0.18
SZ284309,China National PowerGrid,2022,Energy,Shanghai,11513.36,2369.79,15357.51,8449.39,6908.120000000001,2550.73,34.3,15.43,1.22,20.58,0,BB,Adverse,0.47,3,58,0.41,28317.52,Private,Medium,Local Tier 1,0.25
SH869178,COFCO AgroTech Ltd.,2022,Agriculture,Shanghai,11034.39,3135.4,15671.38,5925.4,9745.98,3305.89,32.17,20.01,0.61,28.41,0,BBB,Adverse,0.26,9,61,0.29,31100.02,Private,Low,Big4,0.26
SZ138437,Tencent Cloud Holdings,2021,Technology,Hebei,9120.48,1005.35,15816.81,11367.28,4449.529999999999,872.53,22.59,6.36,2.55,11.02,0,A,Disclaimer,0.86,8,81,0.3,24909.49,SOE,High,Local Tier 2,0.14
SH334154,Guangzhou Pharma Group,2021,Pharmaceuticals,Hebei,12662.48,2980.72,23685.47,16613.12,7072.350000000002,3530.27,42.15,12.58,2.35,23.54,0,AAA,Standard,0.3,2,68,0.06,40826.52,Private,Low,Local Tier 2,0.27
SZ871668,Beijing Life Sciences Inc.,2022,Pharmaceuticals,Jiangsu,13266.43,4076.8,19686.58,6417.72,13268.86,3313.21,30.72,20.71,0.48,30.73,0,B,Standard,0.34,8,34,0.31,35113.89,Private,Low,Big4,0.26
SZ494957,PetroChina Renewables Ltd.,2022,Energy,Zhejiang,8224.33,2214.4,10279.72,4807.2,5472.5199999999995,1830.88,40.46,21.54,0.88,26.92,0,A,Standard,0.48,2,88,0.14,15025.37,SOE,Medium,Local Tier 1,0.31
SH333727,China Grain Supply Chain,2021,Agriculture,Zhejiang,7382.42,556.21,9278.43,3761.44,5516.99,496.0,10.08,5.99,0.68,7.53,0,A,Adverse,0.15,8,70,0.18,15719.61,SOE,Low,Big4,0.08
SZ241269,ZTE Semicon Co.,2022,Technology,Beijing,9719.38,-277.84,17913.24,6602.36,11310.880000000001,-286.81,-2.46,-1.55,0.58,-2.86,1,B,Standard,0.57,3,64,0.59,33342.66,SOE,Medium,Big4,-0.02
SH728472,Sinopec Green Energy,2021,Energy,Beijing,8054.12,59.3,12808.2,4369.34,8438.86,58.34,0.7,0.46,0.52,0.74,0,B,Qualified,0.66,5,55,0.25,23879.15,Private,Medium,Local Tier 1,0.01
SZ753485,Beijing Life Sciences Inc.,2022,Pharmaceuticals,Hebei,12923.48,3398.19,24422.31,11159.48,13262.830000000002,3449.87,25.62,13.91,0.84,26.29,0,AA,Standard,0.64,8,48,0.26,44162.43,Private,Medium,Local Tier 1,0.2
SZ732790,China National Steel Corp.,2021,Manufacturing,Beijing,12688.67,1555.64,16505.44,6572.62,9932.82,1836.55,15.66,9.43,0.66,12.26,0,B,Qualified,0.55,7,84,0.15,25338.77,SOE,Medium,Local Tier 1,0.13
SH145549,China Grain Supply Chain,2022,Agriculture,Zhejiang,4234.68,486.48,7265.85,3014.7,4251.150000000001,496.73,11.44,6.7,0.71,11.49,0,AA,Qualified,1.0,7,82,0.27,14239.09,SOE,High,Local Tier 1,0.09
SZ493248,COFCO AgroTech Ltd.,2022,Agriculture,Guangdong,4685.41,806.14,7026.42,4910.53,2115.8900000000003,763.38,38.1,11.47,2.32,17.21,0,BBB,Standard,0.52,6,87,0.26,11184.04,Private,Medium,Local Tier 1,0.25
SH783227,SinoMach Robotics,2021,Manufacturing,Hebei,5465.3,1039.26,7324.04,4660.89,2663.1499999999996,923.07,39.02,14.19,1.75,19.02,0,AA,Standard,0.59,10,86,0.69,11516.93,Private,Medium,Local Tier 1,0.27
SZ568289,Haier Precision Ltd.,2022,Manufacturing,Shenzhen,7906.82,466.75,15312.28,4900.38,10411.900000000001,427.82,4.48,3.05,0.47,5.9,0,AAA,Standard,0.37,6,38,0.49,23709.84,SOE,Low,Local Tier 2,0.04
SH846173,Didi Mobility Systems,2021,Transportation,Beijing,6903.99,621.8,11104.82,6746.9,4357.92,723.93,14.27,5.6,1.55,9.01,0,B,Qualified,0.28,8,73,0.29,21755.47,Private,Low,Local Tier 2,0.1
SZ991885,Evergrande Property Dev.,2022,Real Estate,Hebei,9524.81,5168.39,11812.62,3749.98,8062.640000000001,5274.16,64.1,43.75,0.47,54.26,0,AA,Qualified,0.74,9,57,0.33,22118.1,SOE,High,Big4,0.54
SH470282,China National Steel Corp.,2022,Manufacturing,Zhejiang,3448.48,776.11,4616.81,2261.66,2355.1500000000005,869.69,32.95,16.81,0.96,22.51,0,A,Standard,0.79,1,69,0.57,6818.71,Private,High,Big4,0.25
SH861412,SinoMach Robotics,2021,Manufacturing,Sichuan,6155.15,1123.32,8552.87,5462.69,3090.180000000001,1152.88,36.35,13.13,1.77,18.25,0,AA,Qualified,0.41,4,44,0.16,11605.12,SOE,Medium,Local Tier 1,0.25
SH495398,PetroChina Renewables Ltd.,2021,Energy,Jiangsu,7651.31,1311.98,12924.37,8261.9,4662.470000000001,1216.23,28.14,10.15,1.77,17.15,0,BB,Qualified,0.57,8,36,0.33,23974.04,Foreign JV,Medium,Local Tier 1,0.19
SH470249,Bank of China Trust,2021,Financial Services,Beijing,10628.14,3159.4,21172.18,9653.24,11518.94,2957.16,27.43,14.92,0.84,29.73,0,BBB,Standard,0.48,5,39,0.45,30790.31,SOE,Medium,Big4,0.21
SH179722,China National Steel Corp.,2021,Manufacturing,Shenzhen,5601.95,380.83,10462.52,8032.52,2430.0,332.96,15.67,3.64,3.31,6.8,0,A,Standard,0.25,10,63,0.27,18925.85,Private,Low,Local Tier 1,0.1
SZ623239,Sinopec Green Energy,2022,Energy,Guangdong,9921.44,1299.21,12396.31,4291.36,8104.95,1123.97,16.03,10.48,0.53,13.09,0,AA,Standard,0.28,5,59,0.14,21031.77,Private,Low,Local Tier 1,0.13
SZ901369,Wanda Commercial Towers,2021,Real Estate,Beijing,11617.98,2645.89,20948.32,12337.42,8610.9,3073.85,30.73,12.63,1.43,22.77,0,BB,Standard,0.61,6,40,0.21,39169.94,SOE,Medium,Local Tier 1,0.22
SH430985,Evergrande Property Dev.,2022,Real Estate,Beijing,2345.64,405.63,3355.1,1833.26,1521.84,373.17,26.65,12.09,1.2,17.29,0,AAA,Standard,0.84,10,55,0.09,5228.36,SOE,High,Local Tier 1,0.19
SH288628,CRRC Urban Transit,2021,Transportation,Shenzhen,10197.48,1824.05,15496.24,7180.92,8315.32,1467.13,21.94,11.77,0.86,17.89,0,C,Standard,0.59,2,62,0.3,26994.23,Foreign JV,Medium,Local Tier 2,0.17
SH477809,Alibaba Commerce Ltd.,2021,Retail & E-commerce,Hebei,11085.96,2139.11,17536.66,8337.1,9199.56,2021.51,23.25,12.2,0.91,19.3,0,AA,Standard,0.59,6,50,0.23,28911.14,Private,Medium,Big4,0.18
SH586280,China National Steel Corp.,2022,Manufacturing,Shenzhen,7806.0,737.22,14415.53,10261.14,4154.390000000001,703.19,17.75,5.11,2.47,9.44,0,B,Standard,0.24,6,36,0.33,21034.55,Private,Low,Big4,0.11
SH734793,PetroChina Renewables Ltd.,2022,Energy,Zhejiang,13871.52,2043.51,21170.69,8057.76,13112.929999999998,2171.36,15.58,9.65,0.61,14.73,0,AA,Standard,0.4,6,72,0.12,28207.6,Private,Low,Local Tier 1,0.13
SZ831511,China Grain Supply Chain,2021,Agriculture,Shenzhen,7123.23,1177.54,9866.42,5438.51,4427.91,1286.57,26.59,11.93,1.23,16.53,0,A,Standard,0.7,10,60,0.53,13401.47,SOE,Medium,Local Tier 1,0.19
SZ849667,China Southern Logistics,2022,Transportation,Zhejiang,7716.62,1481.29,13756.39,6505.44,7250.95,1582.67,20.43,10.77,0.9,19.2,0,BB,Standard,0.77,2,89,0.38,21598.82,SOE,High,Big4,0.16
SZ641705,Didi Mobility Systems,2021,Transportation,Hebei,6576.96,1034.84,11362.39,7317.64,4044.749999999999,877.7,25.58,9.11,1.81,15.73,0,AA,Qualified,0.43,5,63,0.11,20181.72,SOE,Medium,Local Tier 1,0.17
SH604606,COFCO AgroTech Ltd.,2022,Agriculture,Hebei,7668.0,462.65,11271.68,8288.56,2983.120000000001,385.58,15.51,4.1,2.78,6.03,0,AA,Adverse,0.64,4,36,0.42,16820.68,Private,Medium,Local Tier 1,0.1
SZ709304,ICBC Capital Group,2022,Financial Services,Jiangsu,4287.72,690.07,7107.31,4994.42,2112.8900000000003,761.88,32.66,9.71,2.36,16.09,0,BBB,Standard,0.47,2,40,0.26,12569.42,Private,Medium,Local Tier 1,0.21
SH195842,ICBC Capital Group,2022,Financial Services,Sichuan,7491.0,519.6,11436.99,7317.94,4119.05,427.46,12.61,4.54,1.78,6.94,0,B,Disclaimer,0.23,1,76,0.14,14290.11,SOE,Low,Local Tier 1,0.09
SZ835396,Baidu AI Systems,2021,Technology,Shanghai,7710.13,835.8,13552.33,5376.45,8175.88,883.11,10.22,6.17,0.66,10.84,0,AAA,Standard,0.6,9,86,0.59,19732.92,Private,Medium,Local Tier 1,0.08
SZ122391,Alibaba Commerce Ltd.,2022,Retail & E-commerce,Zhejiang,7023.24,834.0,9720.13,4915.0,4805.129999999999,747.44,17.36,8.58,1.02,11.87,0,A,Standard,0.62,1,38,0.39,16963.73,Foreign JV,Medium,Local Tier 1,0.13
SH388699,Suning Group Co.,2021,Retail & E-commerce,Shenzhen,5912.42,1715.45,8375.03,2852.66,5522.370000000001,2053.45,31.06,20.48,0.52,29.01,0,AAA,Standard,0.27,5,50,0.49,11947.76,Private,Low,Local Tier 1,0.26
SZ436273,Suning Group Co.,2022,Retail & E-commerce,Shanghai,13299.97,-446.97,21963.38,15929.76,6033.620000000001,-393.61,-7.41,-2.04,2.64,-3.36,1,BBB,Standard,0.64,7,46,0.38,33076.82,Private,Medium,Local Tier 2,-0.05
SH902931,Ping An Financial Holdings,2021,Financial Services,Shenzhen,8555.53,1647.32,15901.47,9192.57,6708.9,1831.5,24.55,10.36,1.37,19.25,0,BBB,Standard,0.63,6,75,0.03,25708.11,Private,Medium,Local Tier 1,0.17
SZ698750,ICBC Capital Group,2022,Financial Services,Zhejiang,10701.2,2088.05,15618.01,9968.07,5649.9400000000005,2166.76,36.96,13.37,1.76,19.51,0,BBB,Standard,0.82,10,81,0.24,20710.58,Private,High,Local Tier 1,0.25
SH331445,Sinopec Green Energy,2021,Energy,Shanghai,10751.95,-237.02,15275.71,10453.03,4822.6799999999985,-211.07,-4.91,-1.55,2.17,-2.2,1,AAA,Adverse,1.0,8,83,0.11,23809.3,Private,High,Local Tier 1,-0.03
SZ478459,China National Steel Corp.,2021,Manufacturing,Zhejiang,4849.58,1094.79,8245.57,5553.71,2691.8599999999997,971.61,40.67,13.28,2.06,22.57,0,BB,Qualified,0.71,1,32,0.28,14416.25,Private,High,Local Tier 2,0.27
SZ493283,Ping An Financial Holdings,2021,Financial Services,Hebei,9102.86,1500.23,13077.71,3930.58,9147.13,1363.38,16.4,11.47,0.43,16.48,0,A,Standard,0.63,7,42,0.24,26004.53,Private,Medium,Local Tier 1,0.14
SH122756,ICBC Capital Group,2022,Financial Services,Hebei,9996.25,3439.93,14736.32,5412.48,9323.84,2881.86,36.89,23.34,0.58,34.41,0,B,Standard,0.35,10,63,0.12,21758.69,Private,Low,Local Tier 2,0.3
SH139187,Haier Precision Ltd.,2022,Manufacturing,Zhejiang,7009.64,903.08,10177.54,3545.07,6632.470000000001,786.36,13.62,8.87,0.53,12.88,0,AAA,Standard,0.49,6,46,0.27,18733.7,Private,Medium,Local Tier 2,0.11
SZ434828,PetroChina Renewables Ltd.,2021,Energy,Shenzhen,4378.94,185.97,6665.46,4240.92,2424.54,199.52,7.67,2.79,1.75,4.25,0,AA,Standard,0.34,3,61,0.34,11389.37,Private,Low,Local Tier 1,0.05
SH889411,Tencent Cloud Holdings,2021,Technology,Shanghai,6802.7,396.65,11311.49,7315.27,3996.2199999999993,428.48,9.93,3.51,1.83,5.83,0,AA,Standard,0.57,7,54,0.53,21633.37,SOE,Medium,Big4,0.07
SH263569,Ping An Financial Holdings,2022,Financial Services,Shanghai,11859.51,827.61,20312.64,10828.48,9484.16,724.97,8.73,4.07,1.14,6.98,0,AAA,Standard,0.77,10,55,0.18,36483.26,SOE,High,Local Tier 2,0.06
SZ459947,Guangzhou Pharma Group,2022,Pharmaceuticals,Shanghai,9508.35,3134.3,14137.94,10683.61,3454.33,2533.69,90.74,22.17,3.09,32.96,0,AA,Standard,0.43,6,48,0.66,20865.59,SOE,Medium,Local Tier 1,0.56
SZ313702,Ping An Financial Holdings,2021,Financial Services,Hebei,7533.3,1707.19,11036.9,7039.68,3997.2199999999993,1636.13,42.71,15.47,1.76,22.66,0,A,Standard,0.7,3,55,0.28,19511.36,SOE,Medium,Big4,0.29
SH347679,Suning Group Co.,2021,Retail & E-commerce,Hebei,6373.15,-189.12,9371.51,3405.72,5965.790000000001,-180.93,-3.17,-2.02,0.57,-2.97,1,BB,Standard,1.0,7,68,0.17,13385.62,SOE,High,Local Tier 2,-0.03
SZ316801,Alibaba Commerce Ltd.,2022,Retail & E-commerce,Shenzhen,10584.91,1734.93,16057.84,7196.53,8861.310000000001,1487.51,19.58,10.8,0.81,16.39,0,A,Standard,0.46,4,36,0.4,29484.84,Private,Medium,Local Tier 2,0.15
SH846607,Beijing Life Sciences Inc.,2022,Pharmaceuticals,Sichuan,10532.85,1395.66,18065.58,8860.73,9204.850000000002,1146.99,15.16,7.73,0.96,13.25,0,AA,Standard,0.29,8,43,0.38,35740.4,SOE,Low,Local Tier 2,0.11
SH970207,ZTE Semicon Co.,2022,Technology,Jiangsu,500.0,177.65,753.11,541.92,211.19000000000005,152.45,84.12,23.59,2.57,35.53,0,AAA,Standard,0.35,3,88,0.36,1494.15,SOE,Low,Local Tier 1,0.54
SH439818,Evergrande Property Dev.,2022,Real Estate,Shenzhen,8525.86,139.21,14634.28,4723.84,9910.44,164.04,1.4,0.95,0.48,1.63,0,BBB,Standard,0.4,2,53,0.08,21314.56,SOE,Low,Local Tier 2,0.01
SH189451,Wanda Commercial Towers,2021,Real Estate,Zhejiang,10462.9,-143.97,15553.22,12360.96,3192.26,-154.58,-4.51,-0.93,3.87,-1.38,1,BBB,Disclaimer,0.82,10,64,0.2,28039.25,Private,High,Local Tier 2,-0.03
SZ906520,Sinopharm Biotech,2022,Pharmaceuticals,Beijing,13310.5,-1518.59,16228.22,7589.71,8638.509999999998,-1322.44,-17.58,-9.36,0.88,-11.41,1,A,Standard,0.74,8,66,0.39,21581.23,SOE,High,Local Tier 1,-0.13
SH183263,Vanke Urban Assets,2021,Real Estate,Beijing,11541.92,1007.25,23014.72,9673.9,13340.820000000002,1158.06,7.55,4.38,0.73,8.73,0,AA,Standard,0.4,10,57,0.27,41565.16,Private,Low,Local Tier 2,0.06
SH885735,COFCO AgroTech Ltd.,2021,Agriculture,Sichuan,8846.01,1468.19,11605.88,5894.73,5711.15,1496.72,25.71,12.65,1.03,16.6,0,B,Standard,0.43,5,62,0.48,17210.52,SOE,Medium,Local Tier 2,0.19
SH445201,Sinopharm Biotech,2021,Pharmaceuticals,Zhejiang,7148.95,2050.39,11345.68,5777.16,5568.52,1933.77,36.82,18.07,1.04,28.68,0,A,Standard,0.27,10,54,0.03,16280.15,Private,Low,Local Tier 2,0.27
SZ607158,Huawei Digital Ltd.,2022,Technology,Hebei,12492.3,4194.54,16604.34,8897.77,7706.57,4284.26,54.43,25.26,1.15,33.58,0,A,Qualified,0.22,5,71,0.16,26376.32,SOE,Low,Local Tier 1,0.4
SH236015,Sichuan Organic Farming Ltd.,2021,Agriculture,Jiangsu,9016.1,2438.56,14886.61,6409.89,8476.720000000001,2628.72,28.77,16.38,0.76,27.05,0,A,Standard,0.38,8,76,0.36,23755.93,SOE,Low,Local Tier 2,0.23
SZ705446,COFCO AgroTech Ltd.,2022,Agriculture,Sichuan,5553.87,240.91,9131.16,5423.87,3707.29,233.83,6.5,2.64,1.46,4.34,0,BB,Adverse,0.35,6,70,0.15,14473.53,Private,Low,Local Tier 2,0.05
SZ565331,ZTE Semicon Co.,2021,Technology,Beijing,5079.86,1273.59,9671.05,3139.32,6531.73,1136.59,19.5,13.17,0.48,25.07,0,BB,Adverse,0.44,3,33,0.42,11980.85,Private,Medium,Local Tier 1,0.16
SH868021,Bank of China Trust,2021,Financial Services,Hebei,9352.67,959.71,17651.2,9708.67,7942.530000000001,1026.85,12.08,5.44,1.22,10.26,0,BB,Standard,0.43,2,37,0.06,34620.83,Private,Medium,Local Tier 1,0.09
